ID	chromosome	start	end	N	log2.ratio
BCM_PDX_0002-P1_IlluminaSNP	1	219408230	227533532	6960	0.587186
BCM_PDX_0002-P1_IlluminaSNP	1	227536700	228663274	1065	0.765475
BCM_PDX_0002-P1_IlluminaSNP	1	228665193	232463181	4359	0.579887
BCM_PDX_0002-P1_IlluminaSNP	1	232463443	236406652	4339	0.859827
BCM_PDX_0002-P1_IlluminaSNP	1	236409544	236730299	536	0.462365
BCM_PDX_0002-P1_IlluminaSNP	1	236730299	241858995	6091	0.543927
BCM_PDX_0002-P1_IlluminaSNP	1	241860569	242624232	979	0.493775
BCM_PDX_0002-P1_IlluminaSNP	1	242624514	248924793	6582	0.70968
BCM_PDX_0002-P1_IlluminaSNP	2	14238	1979847	2175	0.850021
BCM_PDX_0002-P1_IlluminaSNP	2	1980823	4907684	3496	0.798685
BCM_PDX_0002-P1_IlluminaSNP	2	4908138	20178262	16037	0.624225
BCM_PDX_0002-P1_IlluminaSNP	2	20179074	20689994	677	0.727319
BCM_PDX_0002-P1_IlluminaSNP	2	20690626	23747820	2679	0.60592
BCM_PDX_0002-P1_IlluminaSNP	2	23748914	26122889	1622	0.517173
BCM_PDX_0002-P1_IlluminaSNP	2	26124388	28728832	2846	0.588609
BCM_PDX_0002-P1_IlluminaSNP	2	28729160	29073595	439	0.332341
BCM_PDX_0002-P1_IlluminaSNP	2	29073834	32656179	3764	0.299077
BCM_PDX_0002-P1_IlluminaSNP	2	32656282	49634760	19151	0.600402
BCM_PDX_0002-P1_IlluminaSNP	2	49634996	57819548	8223	0.66642
BCM_PDX_0002-P1_IlluminaSNP	2	57821086	76251618	16726	0.585117
BCM_PDX_0002-P1_IlluminaSNP	2	76251709	83798417	6475	0.685613
BCM_PDX_0002-P1_IlluminaSNP	2	83800907	85714778	1588	0.616906
BCM_PDX_0002-P1_IlluminaSNP	2	85716643	90217664	1767	0.719248
BCM_PDX_0002-P1_IlluminaSNP	2	90236588	105318709	7532	0.380174
BCM_PDX_0002-P1_IlluminaSNP	2	105318822	105700104	560	0.660681
BCM_PDX_0002-P1_IlluminaSNP	2	105700105	119915363	10737	0.370243
BCM_PDX_0002-P1_IlluminaSNP	2	119924949	121257933	1332	0.723625
BCM_PDX_0002-P1_IlluminaSNP	2	121258756	137358763	12778	0.624131
BCM_PDX_0002-P1_IlluminaSNP	2	137358966	139924881	1947	0.70078
BCM_PDX_0002-P1_IlluminaSNP	2	139925736	162293660	17097	0.432744
BCM_PDX_0002-P1_IlluminaSNP	2	162294461	167787535	4354	0.465087
BCM_PDX_0002-P1_IlluminaSNP	2	167788896	169348131	1895	0.419181
BCM_PDX_0002-P1_IlluminaSNP	2	169348290	179322349	9882	0.39029
BCM_PDX_0002-P1_IlluminaSNP	2	179322642	202113976	16163	-0.00451816
BCM_PDX_0002-P1_IlluminaSNP	2	202115068	203682898	876	-0.202531
BCM_PDX_0002-P1_IlluminaSNP	2	203683771	218295811	13401	-0.0389868
BCM_PDX_0002-P1_IlluminaSNP	2	218296141	218629538	309	-0.200486
BCM_PDX_0002-P1_IlluminaSNP	2	218629594	229326766	10378	-0.0455069
BCM_PDX_0002-P1_IlluminaSNP	2	229328146	240630432	13200	-0.116735
BCM_PDX_0002-P1_IlluminaSNP	2	240630451	242126718	1686	-0.218083
BCM_PDX_0002-P1_IlluminaSNP	3	18983	24961789	28747	0.534851
BCM_PDX_0002-P1_IlluminaSNP	3	24962878	41871159	15784	-0.0620224
BCM_PDX_0002-P1_IlluminaSNP	3	41873224	42202459	234	0.45529
BCM_PDX_0002-P1_IlluminaSNP	3	42202557	47121539	4719	-0.136316
BCM_PDX_0002-P1_IlluminaSNP	3	47121838	48806644	1302	-0.273548
BCM_PDX_0002-P1_IlluminaSNP	3	48807818	48927645	59	-1.65411
BCM_PDX_0002-P1_IlluminaSNP	3	48927742	49029969	104	-1.26651
BCM_PDX_0002-P1_IlluminaSNP	3	49030471	49080854	33	-1.74836
BCM_PDX_0002-P1_IlluminaSNP	3	49089409	49163433	152	-1.19874
BCM_PDX_0002-P1_IlluminaSNP	3	49163538	49531124	234	-1.50624
BCM_PDX_0002-P1_IlluminaSNP	3	49531726	49731494	230	-1.21325
BCM_PDX_0002-P1_IlluminaSNP	3	49731638	50056583	270	-1.46735
BCM_PDX_0002-P1_IlluminaSNP	3	50059680	51006796	720	-1.3107
BCM_PDX_0002-P1_IlluminaSNP	3	51024971	53411930	2071	-1.21971
BCM_PDX_0002-P1_IlluminaSNP	3	53415020	57406407	4092	-1.06564
BCM_PDX_0002-P1_IlluminaSNP	3	57407641	58095546	476	-1.2793
BCM_PDX_0002-P1_IlluminaSNP	3	58096161	63909818	6799	-1.02578
BCM_PDX_0002-P1_IlluminaSNP	3	63911539	65738736	2305	-0.913192
BCM_PDX_0002-P1_IlluminaSNP	3	65739540	72672573	7136	-1.00253
BCM_PDX_0002-P1_IlluminaSNP	3	72674101	73058941	317	-1.22596
BCM_PDX_0002-P1_IlluminaSNP	3	73060740	75257673	2172	-0.942724
BCM_PDX_0002-P1_IlluminaSNP	3	75260036	75618724	147	-0.715884
BCM_PDX_0002-P1_IlluminaSNP	3	75626833	75698428	56	-0.188179
BCM_PDX_0002-P1_IlluminaSNP	3	75702613	75738118	41	-0.982895
BCM_PDX_0002-P1_IlluminaSNP	3	75738122	75903718	125	-0.566326
BCM_PDX_0002-P1_IlluminaSNP	3	75904354	85936012	6512	-1.02529
BCM_PDX_0002-P1_IlluminaSNP	3	85937570	90452075	2742	-0.0264619
BCM_PDX_0002-P1_IlluminaSNP	3	93793272	105283758	8069	0.363597
BCM_PDX_0002-P1_IlluminaSNP	3	105283793	119414777	12734	0.622376
BCM_PDX_0002-P1_IlluminaSNP	3	119414894	126109957	6176	0.51153
BCM_PDX_0002-P1_IlluminaSNP	3	126109980	126135623	46	0.864681
BCM_PDX_0002-P1_IlluminaSNP	3	126136225	127140756	1079	0.646209
BCM_PDX_0002-P1_IlluminaSNP	3	127141881	129552854	2167	0.55133
BCM_PDX_0002-P1_IlluminaSNP	3	129553680	129631908	117	0.813983
BCM_PDX_0002-P1_IlluminaSNP	3	129633843	133693207	3869	0.508067
BCM_PDX_0002-P1_IlluminaSNP	3	133693250	139120151	4136	0.583252
BCM_PDX_0002-P1_IlluminaSNP	3	139122044	144582817	4877	0.603378
BCM_PDX_0002-P1_IlluminaSNP	3	144583055	149503404	4177	0.694817
BCM_PDX_0002-P1_IlluminaSNP	3	149504805	161328089	9437	0.623171
BCM_PDX_0002-P1_IlluminaSNP	3	161328635	168643789	4598	0.719207
BCM_PDX_0002-P1_IlluminaSNP	3	168644282	174524487	5351	0.625283
BCM_PDX_0002-P1_IlluminaSNP	3	174525617	175225808	755	0.713072
BCM_PDX_0002-P1_IlluminaSNP	3	175226154	180357530	4383	0.339431
BCM_PDX_0002-P1_IlluminaSNP	3	180358612	184493881	3499	0.237724
BCM_PDX_0002-P1_IlluminaSNP	3	184494196	187103782	2848	0.256635
BCM_PDX_0002-P1_IlluminaSNP	3	187104427	195346169	9662	0.286569
BCM_PDX_0002-P1_IlluminaSNP	3	195350174	198164697	2874	0.14743
BCM_PDX_0002-P1_IlluminaSNP	4	18058	2617647	2401	-0.223016
BCM_PDX_0002-P1_IlluminaSNP	4	2619011	3574853	1033	-1.281
BCM_PDX_0002-P1_IlluminaSNP	4	3576214	3635646	64	-0.621772
BCM_PDX_0002-P1_IlluminaSNP	4	3635809	8727057	8017	-1.19626
BCM_PDX_0002-P1_IlluminaSNP	4	8727321	14837792	5249	-1.04485
BCM_PDX_0002-P1_IlluminaSNP	4	14838168	17371789	2603	-0.922844
BCM_PDX_0002-P1_IlluminaSNP	4	17372023	18984056	1381	-1.04858
BCM_PDX_0002-P1_IlluminaSNP	4	18988643	21626186	2235	0.405026
BCM_PDX_0002-P1_IlluminaSNP	4	21626186	25428521	3793	0.44368
BCM_PDX_0002-P1_IlluminaSNP	4	25429388	25736196	351	0.320202
BCM_PDX_0002-P1_IlluminaSNP	4	25737488	34235013	6884	0.448664
BCM_PDX_0002-P1_IlluminaSNP	4	34242434	35697760	969	0.7407
BCM_PDX_0002-P1_IlluminaSNP	4	35698539	36581847	857	0.655493
BCM_PDX_0002-P1_IlluminaSNP	4	36582919	38949295	2895	0.824159
BCM_PDX_0002-P1_IlluminaSNP	4	38949777	43040389	4105	0.617634
BCM_PDX_0002-P1_IlluminaSNP	4	43040393	49066690	4149	0.880804
BCM_PDX_0002-P1_IlluminaSNP	4	49067667	61312978	8203	0.692318
BCM_PDX_0002-P1_IlluminaSNP	4	61314192	63858096	1838	0.543032
BCM_PDX_0002-P1_IlluminaSNP	4	63861138	67908180	3084	0.776016
BCM_PDX_0002-P1_IlluminaSNP	4	67909899	70401504	2115	0.913111
BCM_PDX_0002-P1_IlluminaSNP	4	70401554	73655045	2569	0.870127
BCM_PDX_0002-P1_IlluminaSNP	4	73655097	76699086	2772	0.865978
BCM_PDX_0002-P1_IlluminaSNP	4	76700552	84814612	6936	0.652985
BCM_PDX_0002-P1_IlluminaSNP	4	84815953	85293249	229	0.865837
BCM_PDX_0002-P1_IlluminaSNP	4	85295823	87340560	1605	0.652186
BCM_PDX_0002-P1_IlluminaSNP	4	87343462	88197393	1013	0.403478
BCM_PDX_0002-P1_IlluminaSNP	4	88198507	96530821	6510	0.0337009
BCM_PDX_0002-P1_IlluminaSNP	4	96532664	97570460	662	0.472457
BCM_PDX_0002-P1_IlluminaSNP	4	97572055	102211353	3845	-0.0278422
BCM_PDX_0002-P1_IlluminaSNP	4	102211887	107577899	3673	0.247965
BCM_PDX_0002-P1_IlluminaSNP	4	107596849	110068324	2056	0.464635
BCM_PDX_0002-P1_IlluminaSNP	4	110068453	110187847	141	0.11501
BCM_PDX_0002-P1_IlluminaSNP	4	110187864	122633390	9736	-0.0278559
BCM_PDX_0002-P1_IlluminaSNP	4	122633486	122639671	12	-0.836623
BCM_PDX_0002-P1_IlluminaSNP	4	122639784	148726883	19443	-1.02826
BCM_PDX_0002-P1_IlluminaSNP	4	148728604	150438988	1083	-0.0402524
BCM_PDX_0002-P1_IlluminaSNP	4	150439364	151414350	571	-0.142349
BCM_PDX_0002-P1_IlluminaSNP	4	151415664	157602196	5737	-0.0169067
BCM_PDX_0002-P1_IlluminaSNP	4	157603510	160107065	1860	-0.992263
BCM_PDX_0002-P1_IlluminaSNP	4	160107250	164763148	4166	-1.07937
BCM_PDX_0002-P1_IlluminaSNP	4	164763363	165123755	386	-1.24313
BCM_PDX_0002-P1_IlluminaSNP	4	165124404	187937932	23851	-1.04239
BCM_PDX_0002-P1_IlluminaSNP	4	187938391	188679382	1147	-1.19645
BCM_PDX_0002-P1_IlluminaSNP	4	188679559	189580700	1107	-1.0528
BCM_PDX_0002-P1_IlluminaSNP	4	189581664	190065183	407	-0.734815
BCM_PDX_0002-P1_IlluminaSNP	5	14159	1344712	1481	-0.216555
BCM_PDX_0002-P1_IlluminaSNP	5	1345876	2320358	1383	-0.152913
BCM_PDX_0002-P1_IlluminaSNP	5	2321087	15655506	14778	-0.0758167
BCM_PDX_0002-P1_IlluminaSNP	5	15655786	29451125	10421	-0.0140632
BCM_PDX_0002-P1_IlluminaSNP	5	29451905	31829098	2505	-0.0423556
BCM_PDX_0002-P1_IlluminaSNP	5	31830154	31907781	99	-0.260321
BCM_PDX_0002-P1_IlluminaSNP	5	31911811	45477906	11602	-0.0757356
BCM_PDX_0002-P1_IlluminaSNP	5	45478669	46308782	385	-0.181023
BCM_PDX_0002-P1_IlluminaSNP	5	50153225	50278671	63	-2.04331
BCM_PDX_0002-P1_IlluminaSNP	5	50278982	52525937	1371	-1.09566
BCM_PDX_0002-P1_IlluminaSNP	5	52529415	55319728	2638	-0.993123
BCM_PDX_0002-P1_IlluminaSNP	5	55322397	55813065	306	-1.31671
BCM_PDX_0002-P1_IlluminaSNP	5	55813431	69044501	10778	-1.03497
BCM_PDX_0002-P1_IlluminaSNP	5	69046322	71580845	533	-1.28888
BCM_PDX_0002-P1_IlluminaSNP	5	71583781	74652426	3023	-0.974919
BCM_PDX_0002-P1_IlluminaSNP	5	74652432	77059643	2377	-1.13491
BCM_PDX_0002-P1_IlluminaSNP	5	77059699	99189083	17234	-1.04041
BCM_PDX_0002-P1_IlluminaSNP	5	99192660	99232138	37	-1.60229
BCM_PDX_0002-P1_IlluminaSNP	5	99234005	118919050	16558	-1.01655
BCM_PDX_0002-P1_IlluminaSNP	5	118919655	121934329	2732	-1.10835
BCM_PDX_0002-P1_IlluminaSNP	5	121934872	126450613	4194	-0.984047
BCM_PDX_0002-P1_IlluminaSNP	5	126455180	126810123	413	-1.25918
BCM_PDX_0002-P1_IlluminaSNP	5	126810213	129027137	1693	-0.99693
BCM_PDX_0002-P1_IlluminaSNP	5	129027171	133199741	3004	-1.14542
BCM_PDX_0002-P1_IlluminaSNP	5	133199967	133822634	771	-1.0177
BCM_PDX_0002-P1_IlluminaSNP	5	133823549	134427351	507	-1.23645
BCM_PDX_0002-P1_IlluminaSNP	5	134430286	134880819	324	-0.21731
BCM_PDX_0002-P1_IlluminaSNP	5	134886474	171695342	35237	-0.0581477
BCM_PDX_0002-P1_IlluminaSNP	5	171696237	171921159	235	-8.00266
BCM_PDX_0002-P1_IlluminaSNP	5	171936136	181273259	10505	-0.202863
BCM_PDX_0002-P1_IlluminaSNP	6	108666	10627546	12602	-0.107445
BCM_PDX_0002-P1_IlluminaSNP	6	10627781	10671531	39	0.269779
BCM_PDX_0002-P1_IlluminaSNP	6	10671531	11820275	1341	0.298634
BCM_PDX_0002-P1_IlluminaSNP	6	11820713	17319065	5579	0.323178
BCM_PDX_0002-P1_IlluminaSNP	6	17320685	17820948	504	-0.184796
BCM_PDX_0002-P1_IlluminaSNP	6	17821442	27160528	10763	-0.0964899
BCM_PDX_0002-P1_IlluminaSNP	6	27161027	31025351	10025	-0.196015
BCM_PDX_0002-P1_IlluminaSNP	6	31025411	31028694	54	-0.663597
BCM_PDX_0002-P1_IlluminaSNP	6	31028843	33143057	9588	-0.243212
BCM_PDX_0002-P1_IlluminaSNP	6	33143143	33609307	838	-0.338178
BCM_PDX_0002-P1_IlluminaSNP	6	33609448	44251328	12045	-0.205513
BCM_PDX_0002-P1_IlluminaSNP	6	44251829	67507141	16122	-0.0170728
BCM_PDX_0002-P1_IlluminaSNP	6	67510739	68032626	358	-1.04935
BCM_PDX_0002-P1_IlluminaSNP	6	68032679	68261448	215	-0.119588
BCM_PDX_0002-P1_IlluminaSNP	6	68261625	73416165	4085	-1.0509
BCM_PDX_0002-P1_IlluminaSNP	6	73416361	73569852	119	-1.43623
BCM_PDX_0002-P1_IlluminaSNP	6	73570081	75606987	1558	-1.03951
BCM_PDX_0002-P1_IlluminaSNP	6	75608684	75750400	91	-1.44834
BCM_PDX_0002-P1_IlluminaSNP	6	75752994	76027279	260	-1.03536
BCM_PDX_0002-P1_IlluminaSNP	6	76027696	76182448	102	-8.00266
BCM_PDX_0002-P1_IlluminaSNP	6	76183082	94900637	14892	-1.03001
BCM_PDX_0002-P1_IlluminaSNP	6	94900877	94966389	28	-1.20039
BCM_PDX_0002-P1_IlluminaSNP	6	95382899	97093164	1280	0.0136825
BCM_PDX_0002-P1_IlluminaSNP	6	97098160	97350759	178	-1.04037
BCM_PDX_0002-P1_IlluminaSNP	6	97353032	106998411	7370	-0.0213655
BCM_PDX_0002-P1_IlluminaSNP	6	106999920	107238785	255	-0.237605
BCM_PDX_0002-P1_IlluminaSNP	6	107243496	122021641	11249	-0.0779165
BCM_PDX_0002-P1_IlluminaSNP	6	122023401	124275201	1850	0.00731963
BCM_PDX_0002-P1_IlluminaSNP	6	124275350	124383585	150	0.510133
BCM_PDX_0002-P1_IlluminaSNP	6	124384068	124579555	177	0.234359
BCM_PDX_0002-P1_IlluminaSNP	6	124583037	153026491	25744	-0.0615127
BCM_PDX_0002-P1_IlluminaSNP	6	153026969	153033076	13	0.256287
BCM_PDX_0002-P1_IlluminaSNP	6	153034868	153379899	315	0.361731
BCM_PDX_0002-P1_IlluminaSNP	6	153379976	170610382	19299	-0.104263
BCM_PDX_0002-P1_IlluminaSNP	7	41421	3297738	3704	-0.433038
BCM_PDX_0002-P1_IlluminaSNP	7	3299229	4315576	1337	-0.30281
BCM_PDX_0002-P1_IlluminaSNP	7	4316211	4725264	1073	-0.442977
BCM_PDX_0002-P1_IlluminaSNP	7	4725387	7020564	2269	-0.395856
BCM_PDX_0002-P1_IlluminaSNP	7	7020626	9959348	3947	-0.229254
BCM_PDX_0002-P1_IlluminaSNP	7	9960524	20010867	11205	-0.119359
BCM_PDX_0002-P1_IlluminaSNP	7	20011664	22599187	3553	-0.054258
BCM_PDX_0002-P1_IlluminaSNP	7	22599344	26744014	4352	-0.115236
BCM_PDX_0002-P1_IlluminaSNP	7	26744767	39733055	12753	0.218469
BCM_PDX_0002-P1_IlluminaSNP	7	39733317	40459197	393	0.0862538
BCM_PDX_0002-P1_IlluminaSNP	7	40462811	44562205	3419	0.206649
BCM_PDX_0002-P1_IlluminaSNP	7	44562588	44959149	282	0.0882491
BCM_PDX_0002-P1_IlluminaSNP	7	44960264	50539996	5508	0.225813
BCM_PDX_0002-P1_IlluminaSNP	7	50542373	55587636	4908	0.256633
BCM_PDX_0002-P1_IlluminaSNP	7	55587826	62692138	1422	0.15677
BCM_PDX_0002-P1_IlluminaSNP	7	62693681	65441394	1255	0.533419
BCM_PDX_0002-P1_IlluminaSNP	7	65441760	78228064	8244	0.402915
BCM_PDX_0002-P1_IlluminaSNP	7	78229766	78943714	878	0.495749
BCM_PDX_0002-P1_IlluminaSNP	7	78943868	81118754	1773	0.944279
BCM_PDX_0002-P1_IlluminaSNP	7	81119907	85586956	3758	0.988999
BCM_PDX_0002-P1_IlluminaSNP	7	85587423	91134093	4212	0.897305
BCM_PDX_0002-P1_IlluminaSNP	7	91134942	97293321	5024	0.99038
BCM_PDX_0002-P1_IlluminaSNP	7	97299051	100241190	2678	0.591094
BCM_PDX_0002-P1_IlluminaSNP	7	100245477	103440743	2736	0.356757
BCM_PDX_0002-P1_IlluminaSNP	7	103444466	105744460	2181	0.436537
BCM_PDX_0002-P1_IlluminaSNP	7	105746015	108180054	2538	0.518999
BCM_PDX_0002-P1_IlluminaSNP	7	108180369	108884033	638	0.689621
BCM_PDX_0002-P1_IlluminaSNP	7	108884413	115817361	4737	0.59966
BCM_PDX_0002-P1_IlluminaSNP	7	115819183	124319073	5477	-0.0339034
BCM_PDX_0002-P1_IlluminaSNP	7	124326463	128081455	2590	0.355624
BCM_PDX_0002-P1_IlluminaSNP	7	128082667	149391855	19325	0.311328
BCM_PDX_0002-P1_IlluminaSNP	7	149392127	152251986	3707	0.354667
BCM_PDX_0002-P1_IlluminaSNP	7	152252613	152799773	412	0.163758
BCM_PDX_0002-P1_IlluminaSNP	7	152801899	159333620	7993	0.277047
BCM_PDX_0002-P1_IlluminaSNP	8	96246	5372618	10264	-0.0895937
BCM_PDX_0002-P1_IlluminaSNP	8	5373492	5389194	30	-0.982766
BCM_PDX_0002-P1_IlluminaSNP	8	5390604	8376342	3714	-1.07892
BCM_PDX_0002-P1_IlluminaSNP	8	8376356	8377922	25	-1.48943
BCM_PDX_0002-P1_IlluminaSNP	8	8377994	15041570	8938	-1.08276
BCM_PDX_0002-P1_IlluminaSNP	8	15042087	22204919	10674	-1.0374
BCM_PDX_0002-P1_IlluminaSNP	8	22205431	22874182	823	-1.27754
BCM_PDX_0002-P1_IlluminaSNP	8	22874302	22980239	136	-8.00266
BCM_PDX_0002-P1_IlluminaSNP	8	22983645	23282900	459	-1.21924
BCM_PDX_0002-P1_IlluminaSNP	8	23284053	37787718	13065	-1.10206
BCM_PDX_0002-P1_IlluminaSNP	8	37787948	40288957	2112	-1.25764
BCM_PDX_0002-P1_IlluminaSNP	8	40289030	41977306	1734	-1.05092
BCM_PDX_0002-P1_IlluminaSNP	8	41977384	42768353	591	-1.21472
BCM_PDX_0002-P1_IlluminaSNP	8	45988524	48871631	1310	1.21467
BCM_PDX_0002-P1_IlluminaSNP	8	48872086	49377608	291	1.20699
BCM_PDX_0002-P1_IlluminaSNP	8	49379405	50731635	767	1.01494
BCM_PDX_0002-P1_IlluminaSNP	8	50735326	60561665	7966	0.965121
BCM_PDX_0002-P1_IlluminaSNP	8	60564150	63455300	2260	1.20959
BCM_PDX_0002-P1_IlluminaSNP	8	63456712	74923919	9343	1.1645
BCM_PDX_0002-P1_IlluminaSNP	8	74925360	87752585	8879	1.14753
BCM_PDX_0002-P1_IlluminaSNP	8	87755113	91335305	2419	1.09572
BCM_PDX_0002-P1_IlluminaSNP	8	91335798	105070972	11279	1.12011
BCM_PDX_0002-P1_IlluminaSNP	8	105072794	107372407	1671	1.19759
BCM_PDX_0002-P1_IlluminaSNP	8	107373636	109752365	1895	1.20207
BCM_PDX_0002-P1_IlluminaSNP	8	109752690	115983560	3479	1.28522
BCM_PDX_0002-P1_IlluminaSNP	8	115985390	124940634	8279	1.11805
BCM_PDX_0002-P1_IlluminaSNP	8	124941197	129487603	4536	1.03567
BCM_PDX_0002-P1_IlluminaSNP	8	129489558	137214953	7826	0.973548
BCM_PDX_0002-P1_IlluminaSNP	8	137215295	141269313	4528	1.01502
BCM_PDX_0002-P1_IlluminaSNP	8	141270666	142167891	1188	1.19934
BCM_PDX_0002-P1_IlluminaSNP	8	142168366	143203248	1061	1.0818
BCM_PDX_0002-P1_IlluminaSNP	8	143207460	145076041	2238	1.23044
BCM_PDX_0002-P1_IlluminaSNP	9	46587	4182500	6196	0.931003
BCM_PDX_0002-P1_IlluminaSNP	9	4182972	7681324	4569	0.794352
BCM_PDX_0002-P1_IlluminaSNP	9	7681711	10457788	3865	0.899176
BCM_PDX_0002-P1_IlluminaSNP	9	10457879	12852010	2463	0.959315
BCM_PDX_0002-P1_IlluminaSNP	9	12852489	13380317	550	0.918444
BCM_PDX_0002-P1_IlluminaSNP	9	13380508	14792792	1986	0.747407
BCM_PDX_0002-P1_IlluminaSNP	9	14792850	19206932	5320	0.660736
BCM_PDX_0002-P1_IlluminaSNP	9	19207237	29921253	10699	-0.0332908
BCM_PDX_0002-P1_IlluminaSNP	9	29921537	31734823	1255	0.420071
BCM_PDX_0002-P1_IlluminaSNP	9	31737059	33016418	1228	0.353089
BCM_PDX_0002-P1_IlluminaSNP	9	33017634	33968600	802	-0.152158
BCM_PDX_0002-P1_IlluminaSNP	9	33968821	34209714	144	-0.382126
BCM_PDX_0002-P1_IlluminaSNP	9	34209861	43031224	4769	-0.142784
BCM_PDX_0002-P1_IlluminaSNP	9	64773597	69316707	1018	-0.116663
BCM_PDX_0002-P1_IlluminaSNP	9	69317230	124015447	52090	0.289299
BCM_PDX_0002-P1_IlluminaSNP	9	124017189	135241843	12520	0.184479
BCM_PDX_0002-P1_IlluminaSNP	9	135243499	135680873	703	0.682245
BCM_PDX_0002-P1_IlluminaSNP	9	135684616	135803550	156	0.940487
BCM_PDX_0002-P1_IlluminaSNP	9	135806012	135974307	172	0.61712
BCM_PDX_0002-P1_IlluminaSNP	9	135976363	136329049	366	0.805659
BCM_PDX_0002-P1_IlluminaSNP	9	136329066	136395638	112	1.10754
BCM_PDX_0002-P1_IlluminaSNP	9	136395752	136492353	200	0.670616
BCM_PDX_0002-P1_IlluminaSNP	9	136493166	136519350	78	1.14343
BCM_PDX_0002-P1_IlluminaSNP	9	136520149	136532614	12	0.954599
BCM_PDX_0002-P1_IlluminaSNP	9	136534350	138211489	1927	0.239366
BCM_PDX_0002-P1_IlluminaSNP	10	48376	6234596	8434	0.366226
BCM_PDX_0002-P1_IlluminaSNP	10	6234611	7562512	1894	0.33069
BCM_PDX_0002-P1_IlluminaSNP	10	7562687	9539963	2410	0.291631
BCM_PDX_0002-P1_IlluminaSNP	10	9548097	10980483	1309	-0.189518
BCM_PDX_0002-P1_IlluminaSNP	10	10980990	11614919	828	-0.111583
