ID	chromosome	start	end	N	log2.ratio
165739--295-R--ORIGINATOR_PT_WES	6	10963614	13595261	54471	0.649893
165739--295-R--ORIGINATOR_PT_WES	6	13620645	32519260	888391	-0.0168948
165739--295-R--ORIGINATOR_PT_WES	6	32519316	32643191	3427	-0.108268
165739--295-R--ORIGINATOR_PT_WES	6	32643217	53098273	1083811	0.00349765
165739--295-R--ORIGINATOR_PT_WES	6	53128204	57324369	149515	0.17037
165739--295-R--ORIGINATOR_PT_WES	6	60425399	118480011	1090095	0.0957112
165739--295-R--ORIGINATOR_PT_WES	6	118480076	123503460	77521	0.148603
165739--295-R--ORIGINATOR_PT_WES	6	123530393	135202648	279501	0.13642
165739--295-R--ORIGINATOR_PT_WES	6	135300353	136580016	40115	0.111789
165739--295-R--ORIGINATOR_PT_WES	6	136592526	143471474	135792	0.0726921
165739--295-R--ORIGINATOR_PT_WES	6	143478950	144730227	47138	0.1467
165739--295-R--ORIGINATOR_PT_WES	6	144730458	170395268	710980	-0.00383138
165739--295-R--ORIGINATOR_PT_WES	7	246436	6526830	342778	-0.252348
165739--295-R--ORIGINATOR_PT_WES	7	6602895	6826047	27647	-0.296223
165739--295-R--ORIGINATOR_PT_WES	7	7358826	33341061	561570	0.0675072
165739--295-R--ORIGINATOR_PT_WES	7	33341165	35091726	29408	-0.00601562
165739--295-R--ORIGINATOR_PT_WES	7	35231376	57462293	520412	-0.0652073
165739--295-R--ORIGINATOR_PT_WES	7	63398461	159110050	3061646	-0.0433953
165739--295-R--ORIGINATOR_PT_WES	8	232934	28447252	740841	-0.0913635
165739--295-R--ORIGINATOR_PT_WES	8	28503250	30607198	62443	0.162324
165739--295-R--ORIGINATOR_PT_WES	8	30843082	43192450	358178	0.136946
165739--295-R--ORIGINATOR_PT_WES	8	46844292	145053578	2066168	0.0101059
165739--295-R--ORIGINATOR_PT_WES	9	154933	19094519	359547	0.0894798
165739--295-R--ORIGINATOR_PT_WES	9	19096636	20881737	42740	0.0493556
165739--295-R--ORIGINATOR_PT_WES	9	20916829	41047537	515792	-0.0660352
165739--295-R--ORIGINATOR_PT_WES	9	61104542	63814284	2883	0.087028
165739--295-R--ORIGINATOR_PT_WES	9	63814310	92189597	504512	0.0683515
165739--295-R--ORIGINATOR_PT_WES	9	92240582	92305612	17388	0.102247
165739--295-R--ORIGINATOR_PT_WES	9	92325922	138175895	2294721	-0.0845297
165739--295-R--ORIGINATOR_PT_WES	10	239260	38451454	912417	-0.0467326
165739--295-R--ORIGINATOR_PT_WES	10	41860304	68414950	480247	-0.0866201
165739--295-R--ORIGINATOR_PT_WES	10	68430397	68964005	41620	-0.0467266
165739--295-R--ORIGINATOR_PT_WES	10	68965372	133626421	2355034	-0.129679
165739--295-R--ORIGINATOR_PT_WES	11	192997	993745	149215	-0.301744
165739--295-R--ORIGINATOR_PT_WES	11	1009515	1018483	5245	0.191295
165739--295-R--ORIGINATOR_PT_WES	11	1023682	8956160	575655	-0.0909751
165739--295-R--ORIGINATOR_PT_WES	11	8956504	50287684	1153342	0.0213195
165739--295-R--ORIGINATOR_PT_WES	11	54603136	108135320	2395142	-0.0525803
165739--295-R--ORIGINATOR_PT_WES	11	108138735	108461695	40760	0.152463
165739--295-R--ORIGINATOR_PT_WES	11	108490851	134986898	1038105	-0.0189588
165739--295-R--ORIGINATOR_PT_WES	12	66802	10722926	719700	-0.0117704
165739--295-R--ORIGINATOR_PT_WES	12	10882213	11134221	15722	0.0503468
165739--295-R--ORIGINATOR_PT_WES	12	11266021	34029434	607521	0.136156
165739--295-R--ORIGINATOR_PT_WES	12	38317170	39865009	39318	0.186821
165739--295-R--ORIGINATOR_PT_WES	12	40028183	47998650	275817	0.100866
165739--295-R--ORIGINATOR_PT_WES	12	47998737	48485986	30696	0.0181722
165739--295-R--ORIGINATOR_PT_WES	12	48486598	52790027	445264	-0.0959429
165739--295-R--ORIGINATOR_PT_WES	12	52838978	53505438	110946	-0.136033
165739--295-R--ORIGINATOR_PT_WES	12	53532478	55637489	119388	0.307087
165739--295-R--ORIGINATOR_PT_WES	12	55688736	57564530	349678	0.36134
165739--295-R--ORIGINATOR_PT_WES	12	57577883	64284636	154262	0.195165
165739--295-R--ORIGINATOR_PT_WES	12	64303537	65083988	43270	0.581212
165739--295-R--ORIGINATOR_PT_WES	12	65120486	70596197	158420	0.063872
165739--295-R--ORIGINATOR_PT_WES	12	70596356	75490583	86082	0.0862867
165739--295-R--ORIGINATOR_PT_WES	12	75508406	85836065	198859	0.12113
165739--295-R--ORIGINATOR_PT_WES	12	85874157	88516530	41254	0.190385
165739--295-R--ORIGINATOR_PT_WES	12	88532295	101651385	351161	0.0248847
165739--295-R--ORIGINATOR_PT_WES	12	101652817	101914317	27674	0.0618658
165739--295-R--ORIGINATOR_PT_WES	12	102019265	109783826	346716	-0.065384
165739--295-R--ORIGINATOR_PT_WES	12	109906475	110904754	82614	-0.0792839
165739--295-R--ORIGINATOR_PT_WES	12	110904918	133219598	1049089	-0.090095
165739--295-R--ORIGINATOR_PT_WES	13	19026186	19492710	12720	-0.231374
165739--295-R--ORIGINATOR_PT_WES	13	19492871	20605190	40135	0.100148
165739--295-R--ORIGINATOR_PT_WES	13	20615802	24321421	89514	0.0731436
165739--295-R--ORIGINATOR_PT_WES	13	24442715	24698732	15319	-0.0408274
165739--295-R--ORIGINATOR_PT_WES	13	24706615	26393254	74384	0.0857306
165739--295-R--ORIGINATOR_PT_WES	13	26665024	31483515	120543	0.0518079
165739--295-R--ORIGINATOR_PT_WES	13	31797471	32225608	17340	0.117683
165739--295-R--ORIGINATOR_PT_WES	13	32226008	39723547	210080	0.155006
165739--295-R--ORIGINATOR_PT_WES	13	39724674	41374003	37456	0.0902989
165739--295-R--ORIGINATOR_PT_WES	13	41458436	114325924	1095404	0.0744139
165739--295-R--ORIGINATOR_PT_WES	14	19097347	19760705	4390	0.00534368
165739--295-R--ORIGINATOR_PT_WES	14	19797042	35403586	752472	-0.0718456
165739--295-R--ORIGINATOR_PT_WES	14	35651968	37499847	38358	0.0136917
165739--295-R--ORIGINATOR_PT_WES	14	37790671	44506768	54959	0.0450704
165739--295-R--ORIGINATOR_PT_WES	14	49992891	51715363	99365	0.0258411
165739--295-R--ORIGINATOR_PT_WES	14	51721802	56603783	149087	0.0343989
165739--295-R--ORIGINATOR_PT_WES	14	56801725	106578639	1882931	-0.0991393
165739--295-R--ORIGINATOR_PT_WES	15	20014037	75368321	2467479	-0.012054
165739--295-R--ORIGINATOR_PT_WES	15	75384066	75785807	34456	-0.134184
165739--295-R--ORIGINATOR_PT_WES	15	75792534	101744292	856397	-0.0252105
165739--295-R--ORIGINATOR_PT_WES	16	31639	6483548	762494	-0.260627
165739--295-R--ORIGINATOR_PT_WES	16	7607371	34163348	1218230	-0.0822145
165739--295-R--ORIGINATOR_PT_WES	16	46479076	48361342	96797	0.0200461
165739--295-R--ORIGINATOR_PT_WES	16	48385186	90094823	1749704	-0.115835
165739--295-R--ORIGINATOR_PT_WES	17	215819	22567587	1533817	-0.225746
165739--295-R--ORIGINATOR_PT_WES	17	27426007	31156090	315446	-0.102303
165739--295-R--ORIGINATOR_PT_WES	17	31236150	32712340	86082	0.0479624
165739--295-R--ORIGINATOR_PT_WES	17	32759870	83135686	3269978	-0.101269
165739--295-R--ORIGINATOR_PT_WES	18	118580	14752740	387108	-0.0171842
165739--295-R--ORIGINATOR_PT_WES	18	14764225	14830263	5225	0.0320545
165739--295-R--ORIGINATOR_PT_WES	18	20960401	23026036	60824	0.0802412
165739--295-R--ORIGINATOR_PT_WES	18	23135692	46555180	446005	0.0831845
165739--295-R--ORIGINATOR_PT_WES	18	46555365	47230326	35393	0.0210382
165739--295-R--ORIGINATOR_PT_WES	18	47230765	80168979	546049	0.047661
165739--295-R--ORIGINATOR_PT_WES	19	107381	8821416	999867	-0.319633
165739--295-R--ORIGINATOR_PT_WES	19	8843378	8932671	29455	0.0608822
165739--295-R--ORIGINATOR_PT_WES	19	8934842	24127230	1399283	-0.241357
165739--295-R--ORIGINATOR_PT_WES	19	29076139	58571238	2901817	-0.0687582
165739--295-R--ORIGINATOR_PT_WES	20	157484	26082924	721532	-0.0778599
165739--295-R--ORIGINATOR_PT_WES	20	30391025	44039482	682976	-0.0590313
165739--295-R--ORIGINATOR_PT_WES	20	44068547	59755073	582366	-0.0516349
165739--295-R--ORIGINATOR_PT_WES	20	59767075	60001525	27586	0.175895
165739--295-R--ORIGINATOR_PT_WES	20	60012786	64328010	294379	-0.277679
165739--295-R--ORIGINATOR_PT_WES	21	8987468	10718683	14085	-0.165652
165739--295-R--ORIGINATOR_PT_WES	21	13384473	46663614	959603	-0.135759
165739--295-R--ORIGINATOR_PT_WES	22	15819988	50782420	2011172	-0.141314
165739--295-R--AM1_P0_WES	1	856883	1629332	137729	-0.747013
165739--295-R--AM1_P0_WES	1	1634663	1739519	21947	-0.631964
165739--295-R--AM1_P0_WES	1	1892085	16536646	740137	-0.677631
165739--295-R--AM1_P0_WES	1	16619922	16946998	21357	-0.316317
165739--295-R--AM1_P0_WES	1	16954508	121375092	3483829	-0.587941
165739--295-R--AM1_P0_WES	1	143884651	248650751	3994647	0.373333
165739--295-R--AM1_P0_WES	2	224970	91767183	2275464	2.84E-07
165739--295-R--AM1_P0_WES	2	94876407	140867841	1080105	-0.0333995
165739--295-R--AM1_P0_WES	2	140951726	141480299	5378	-0.895734
165739--295-R--AM1_P0_WES	2	142956131	241897463	3009817	0.00349791
165739--295-R--AM1_P0_WES	3	197562	74425015	2335815	-0.569692
165739--295-R--AM1_P0_WES	3	75630725	75738551	4083	-0.684554
165739--295-R--AM1_P0_WES	3	75738658	89472543	59748	-0.539457
165739--295-R--AM1_P0_WES	3	93874275	195573754	2476163	0.383331
165739--295-R--AM1_P0_WES	3	195618565	195749118	10624	0.512741
165739--295-R--AM1_P0_WES	3	195750844	197955589	134084	0.363082
165739--295-R--AM1_P0_WES	4	60507	1096837	80377	-1.66091
165739--295-R--AM1_P0_WES	4	1167692	2179216	90935	2.27778
165739--295-R--AM1_P0_WES	4	2258837	5468174	128257	-1.34242
165739--295-R--AM1_P0_WES	4	5640434	5989749	24281	0.259873
165739--295-R--AM1_P0_WES	4	6277320	7068174	42578	0.981505
165739--295-R--AM1_P0_WES	4	7310418	15560390	123239	-1.55792
165739--295-R--AM1_P0_WES	4	15630605	20268977	73941	0.468343
165739--295-R--AM1_P0_WES	4	20480838	20759060	23795	2.44518
165739--295-R--AM1_P0_WES	4	22414510	28370605	94784	0.535112
165739--295-R--AM1_P0_WES	4	30278120	48892964	305393	-0.506304
165739--295-R--AM1_P0_WES	4	52029884	190026883	2206184	-0.50575
165739--295-R--AM1_P0_WES	5	140417	44809380	782295	0.333252
165739--295-R--AM1_P0_WES	5	50399214	149142236	2020016	-0.588563
165739--295-R--AM1_P0_WES	5	149183266	181247152	993324	0.219202
165739--295-R--AM1_P0_WES	6	335251	564515	11075	-1.31936
165739--295-R--AM1_P0_WES	6	572480	10942731	189556	-1.65547
165739--295-R--AM1_P0_WES	6	10963614	14133852	73413	2.30989
165739--295-R--AM1_P0_WES	6	15373421	26124406	193370	-1.62327
165739--295-R--AM1_P0_WES	6	26365358	31979683	493274	0.616248
165739--295-R--AM1_P0_WES	6	31982485	32042955	34094	0.932278
165739--295-R--AM1_P0_WES	6	32043427	32460225	82579	0.653654
165739--295-R--AM1_P0_WES	6	32519346	32580336	1129	-0.17081
165739--295-R--AM1_P0_WES	6	32581487	32589729	831	0.229599
165739--295-R--AM1_P0_WES	6	32641320	32758800	4092	-1.44536
165739--295-R--AM1_P0_WES	6	32761558	33009643	29154	-1.62756
165739--295-R--AM1_P0_WES	6	33201097	53655326	988799	0.652251
165739--295-R--AM1_P0_WES	6	54019045	57324369	111052	0.010483
165739--295-R--AM1_P0_WES	6	60425399	170358442	2105516	-0.00532345
165739--295-R--AM1_P0_WES	7	246436	57165847	1360066	-0.0719862
165739--295-R--AM1_P0_WES	7	63398461	159109734	2779096	-0.0677818
165739--295-R--AM1_P0_WES	8	232934	1678740	24541	0.760043
165739--295-R--AM1_P0_WES	8	1817205	7056647	71353	-0.649323
165739--295-R--AM1_P0_WES	8	7429219	7540540	7086	-0.343973
165739--295-R--AM1_P0_WES	8	7541016	7779913	1954	-0.374699
165739--295-R--AM1_P0_WES	8	7780218	7882333	7886	-0.205334
165739--295-R--AM1_P0_WES	8	8376561	26647935	453390	-0.69567
165739--295-R--AM1_P0_WES	8	26757047	43192450	502439	0.893517
165739--295-R--AM1_P0_WES	8	46844292	100706737	820805	-0.58242
165739--295-R--AM1_P0_WES	8	100709499	102298788	29578	-0.585326
165739--295-R--AM1_P0_WES	8	102529484	120574925	247771	-0.574808
165739--295-R--AM1_P0_WES	8	122952191	145003393	749885	1.25056
165739--295-R--AM1_P0_WES	9	154933	8451817	186171	0.381242
165739--295-R--AM1_P0_WES	9	13928029	27203004	196442	-0.612997
165739--295-R--AM1_P0_WES	9	27296707	39133171	411994	0.300079
165739--295-R--AM1_P0_WES	9	40928892	41047537	559	0.11366
165739--295-R--AM1_P0_WES	9	61104542	63837645	3495	0.299365
165739--295-R--AM1_P0_WES	9	67189586	138175895	2662139	0.289268
165739--295-R--AM1_P0_WES	10	239260	38451454	781674	-0.610262
165739--295-R--AM1_P0_WES	10	41860304	42737002	10181	-0.734651
165739--295-R--AM1_P0_WES	10	42785641	46461739	83488	-0.732924
165739--295-R--AM1_P0_WES	10	46461810	47726888	19507	-0.782167
165739--295-R--AM1_P0_WES	10	48184532	50087095	97121	-0.771646
165739--295-R--AM1_P0_WES	10	50099998	50749317	10911	-0.715756
165739--295-R--AM1_P0_WES	10	50816308	133568070	2301316	-0.63495
165739--295-R--AM1_P0_WES	10	133625384	133626421	1034	-0.860183
165739--295-R--AM1_P0_WES	11	192997	47447887	1685976	0.294802
165739--295-R--AM1_P0_WES	11	47618785	47734202	15200	0.383582
165739--295-R--AM1_P0_WES	11	47736600	50287684	65201	0.251451
165739--295-R--AM1_P0_WES	11	54603136	134986898	3285759	0.309792
165739--295-R--AM1_P0_WES	12	66802	10882213	679336	0.249363
165739--295-R--AM1_P0_WES	12	10882508	11393752	22132	0.100517
165739--295-R--AM1_P0_WES	12	11839234	34022573	529685	0.328637
165739--295-R--AM1_P0_WES	12	38317170	54257687	887884	0.243785
165739--295-R--AM1_P0_WES	12	54384648	55130268	52801	2.3938
165739--295-R--AM1_P0_WES	12	55411715	55819513	35511	0.189548
165739--295-R--AM1_P0_WES	12	56095129	57221050	222793	2.11459
165739--295-R--AM1_P0_WES	12	57564530	63989890	139959	0.973095
165739--295-R--AM1_P0_WES	12	64109248	65952341	67742	1.91165
165739--295-R--AM1_P0_WES	12	66108700	113471252	1278145	-0.578895
165739--295-R--AM1_P0_WES	12	114385382	133219447	782425	0.304526
165739--295-R--AM1_P0_WES	13	19026186	114325924	1572633	0.330563
165739--295-R--AM1_P0_WES	14	19097492	105986541	2811728	-0.0470161
165739--295-R--AM1_P0_WES	14	105986679	106578639	17080	-0.659515
165739--295-R--AM1_P0_WES	15	20014037	22195326	20362	0.128577
165739--295-R--AM1_P0_WES	15	22613826	101744292	3115482	0.332498
165739--295-R--AM1_P0_WES	16	31639	1229091	197766	0.173722
165739--295-R--AM1_P0_WES	16	1229252	1242038	1955	0.0172984
165739--295-R--AM1_P0_WES	16	1242084	33589495	1700234	0.277202
165739--295-R--AM1_P0_WES	16	33589541	34163348	13199	-0.206205
165739--295-R--AM1_P0_WES	16	46518513	90094823	1751823	0.271454
165739--295-R--AM1_P0_WES	17	215819	18551455	1259405	-0.682246
165739--295-R--AM1_P0_WES	17	18625310	19958145	93236	-0.719063
165739--295-R--AM1_P0_WES	17	20449943	22567587	31126	-0.704163
165739--295-R--AM1_P0_WES	17	27426007	30922236	293169	0.338377
165739--295-R--AM1_P0_WES	17	31156090	32142195	57853	0.388114
165739--295-R--AM1_P0_WES	17	32266187	83135686	3148527	0.314676
165739--295-R--AM1_P0_WES	18	118580	10807320	240663	-0.532018
165739--295-R--AM1_P0_WES	18	10911053	14830263	103499	0.304019
165739--295-R--AM1_P0_WES	18	21506020	80168979	972829	0.330341
165739--295-R--AM1_P0_WES	19	107381	20131793	2165550	-0.719927
165739--295-R--AM1_P0_WES	19	20132668	24127230	93697	-1.1626
165739--295-R--AM1_P0_WES	19	29076139	58571238	2862433	0.579408
165739--295-R--AM1_P0_WES	20	157484	16041075	428881	0.3253
165739--295-R--AM1_P0_WES	20	16243220	25509840	222554	-0.693013
165739--295-R--AM1_P0_WES	20	25775176	26082924	2138	-0.451768
165739--295-R--AM1_P0_WES	20	30391025	31819410	27611	0.268851
165739--295-R--AM1_P0_WES	20	31821781	64328010	1485620	0.283608
165739--295-R--AM1_P0_WES	21	8987468	10718620	12525	-0.391764
165739--295-R--AM1_P0_WES	21	13384473	14382884	14871	-0.572348
165739--295-R--AM1_P0_WES	21	14612661	17604067	23811	-0.530223
165739--295-R--AM1_P0_WES	21	17793625	46663614	799693	-0.647551
165739--295-R--AM1_P0_WES	22	15819988	50782420	1887089	-0.124119
165739--295-R--AM2_P0_WES	1	856883	121375092	5001803	-0.411041
165739--295-R--AM2_P0_WES	1	143884651	154205851	600426	0.32874
165739--295-R--AM2_P0_WES	1	154219667	186174683	1729156	0.326087
165739--295-R--AM2_P0_WES	1	196429489	223764139	1130648	0.338305
165739--295-R--AM2_P0_WES	1	223788891	225185517	51928	0.415933
165739--295-R--AM2_P0_WES	1	225231201	248650751	878612	0.325224
165739--295-R--AM2_P0_WES	2	224970	31580962	981508	-0.000550183
165739--295-R--AM2_P0_WES	2	32114952	32380039	20121	0.161615
165739--295-R--AM2_P0_WES	2	32406397	38931156	205651	0.0729694
165739--295-R--AM2_P0_WES	2	38965871	39267056	19140	0.151864
165739--295-R--AM2_P0_WES	2	39267328	55564303	401970	0.0443233
165739--295-R--AM2_P0_WES	2	61122316	85754638	704663	4.66E-07
165739--295-R--AM2_P0_WES	2	85787222	86720660	65389	0.0682127
165739--295-R--AM2_P0_WES	2	86751970	91767183	90055	-0.139599
165739--295-R--AM2_P0_WES	2	94876407	95951231	44030	-0.183678
165739--295-R--AM2_P0_WES	2	95951249	95962211	763	-0.619206
165739--295-R--AM2_P0_WES	2	96032437	97118094	120719	-0.0611673
165739--295-R--AM2_P0_WES	2	97152034	97162020	1789	-0.273952
165739--295-R--AM2_P0_WES	2	97162050	159956738	1380573	-0.00217102
165739--295-R--AM2_P0_WES	2	159969984	162347851	83773	0.0452362
165739--295-R--AM2_P0_WES	2	164492949	176169393	448122	0.027965
165739--295-R--AM2_P0_WES	2	176172026	178451054	54258	0.0245253
165739--295-R--AM2_P0_WES	2	178527353	186505946	318297	0.0190557
165739--295-R--AM2_P0_WES	2	186506631	191072937	164452	0.0536759
165739--295-R--AM2_P0_WES	2	196220258	202194138	272983	0.0561544
165739--295-R--AM2_P0_WES	2	202208103	202882889	26433	0.0959975
165739--295-R--AM2_P0_WES	2	202955552	209982143	239522	0.0924154
165739--295-R--AM2_P0_WES	2	210009522	210303798	17285	0.115523
165739--295-R--AM2_P0_WES	2	210437903	241897463	1356977	0.000635174
165739--295-R--AM2_P0_WES	3	197562	49687375	1636557	-1.00312
165739--295-R--AM2_P0_WES	3	49688475	49701653	4670	-0.978203
165739--295-R--AM2_P0_WES	3	49702074	74425015	838561	-0.998672
165739--295-R--AM2_P0_WES	3	75630725	75738551	4202	-0.781835
165739--295-R--AM2_P0_WES	3	75738658	89472543	64261	-1.04666
165739--295-R--AM2_P0_WES	3	93874275	113659594	466291	0.055811
165739--295-R--AM2_P0_WES	3	113786484	114307826	33425	0.152495
165739--295-R--AM2_P0_WES	3	118550927	195573754	2228828	0.0388819
165739--295-R--AM2_P0_WES	3	195618565	195749118	11635	0.0700741
165739--295-R--AM2_P0_WES	3	195750844	197955589	149194	0.0527336
165739--295-R--AM2_P0_WES	4	60507	1096837	89359	-1.05386
165739--295-R--AM2_P0_WES	4	1167692	2193500	102441	2.74132
165739--295-R--AM2_P0_WES	4	2258837	3187820	76200	-0.98464
165739--295-R--AM2_P0_WES	4	3212148	3239188	8586	0.979699
165739--295-R--AM2_P0_WES	4	3317544	5468174	52075	-1.05187
165739--295-R--AM2_P0_WES	4	5640434	5989749	29266	0.922248
165739--295-R--AM2_P0_WES	4	6277320	7068174	49680	1.57053
165739--295-R--AM2_P0_WES	4	7310418	15599862	144367	-0.929519
165739--295-R--AM2_P0_WES	4	15630605	20268977	89648	1.08704
165739--295-R--AM2_P0_WES	4	20480838	20759060	26935	2.55526
165739--295-R--AM2_P0_WES	4	22414510	28370605	114027	0.88718
165739--295-R--AM2_P0_WES	4	30278120	48071484	309524	0.0192121
165739--295-R--AM2_P0_WES	4	48071742	48991867	56294	0.0642684
165739--295-R--AM2_P0_WES	4	52029884	82680997	686862	0.0155558
165739--295-R--AM2_P0_WES	4	82872206	84493280	47945	0.044194
165739--295-R--AM2_P0_WES	4	84609643	99080096	276836	0.0502529
165739--295-R--AM2_P0_WES	4	99085494	105275613	146490	0.00401519
165739--295-R--AM2_P0_WES	4	105474172	106116447	24288	0.0806809
165739--295-R--AM2_P0_WES	4	106233116	112254848	123848	0.0335895
165739--295-R--AM2_P0_WES	4	112264893	118757896	123129	-0.00201886
165739--295-R--AM2_P0_WES	4	119026891	121951564	80160	-0.0114392
165739--295-R--AM2_P0_WES	4	122170549	123028031	56863	0.0566373
165739--295-R--AM2_P0_WES	4	123402583	150849315	351771	-0.00045886
165739--295-R--AM2_P0_WES	4	151134954	152954041	36792	0.0365162
165739--295-R--AM2_P0_WES	4	152960683	158680524	148031	0.0575372
165739--295-R--AM2_P0_WES	4	158690611	182680441	263899	0.0189524
165739--295-R--AM2_P0_WES	4	182680694	190026883	202569	0.0120797
165739--295-R--AM2_P0_WES	5	140417	44809380	868298	0.00853215
165739--295-R--AM2_P0_WES	5	50399214	52927520	27254	-0.519181
165739--295-R--AM2_P0_WES	5	52927686	149142236	2153790	-0.977013
165739--295-R--AM2_P0_WES	5	149183266	181247152	1096243	-0.0138582
165739--295-R--AM2_P0_WES	6	335251	497520	8623	-0.862911
165739--295-R--AM2_P0_WES	6	549364	10942731	219000	-0.99931
165739--295-R--AM2_P0_WES	6	10963614	14133852	80390	2.09209
165739--295-R--AM2_P0_WES	6	15373421	26124406	220888	-0.989455
165739--295-R--AM2_P0_WES	6	26365118	32460225	661199	0.568827
165739--295-R--AM2_P0_WES	6	32519316	32589729	2610	-0.381107
