ID	chromosome	start	end	N	log2.ratio
JAX_J000077712_PTPN_WES	5	50744944	122931761	1182497	0.0113649
JAX_J000077712_PTPN_WES	5	123028843	123403727	10723	-0.682382
JAX_J000077712_PTPN_WES	5	124641274	179821119	1668319	-0.0074941
JAX_J000077712_PTPN_WES	5	179833153	181155043	67527	-0.817506
JAX_J000077712_PTPN_WES	6	312023	57390124	2079396	-3.21E-08
JAX_J000077712_PTPN_WES	6	61574335	170577830	2038312	0.00240856
JAX_J000077712_PTPN_WES	7	193091	55682731	1205420	-0.00929382
JAX_J000077712_PTPN_WES	7	55923599	56061818	10103	0.0218112
JAX_J000077712_PTPN_WES	7	56064217	57450241	8631	-0.0192798
JAX_J000077712_PTPN_WES	7	64214162	100889133	927293	0.000849218
JAX_J000077712_PTPN_WES	7	100890005	100981437	8106	-0.0211264
JAX_J000077712_PTPN_WES	7	100991359	114923484	364497	0.00755929
JAX_J000077712_PTPN_WES	7	115984234	116781913	14847	-0.672746
JAX_J000077712_PTPN_WES	7	116795714	159144893	1199660	-0.0038211
JAX_J000077712_PTPN_WES	8	242991	23137717	444882	-0.0026278
JAX_J000077712_PTPN_WES	8	23137730	23145936	1694	0.0441206
JAX_J000077712_PTPN_WES	8	23146861	43199410	568456	0.00324805
JAX_J000077712_PTPN_WES	8	47673413	145003004	1793898	-0.00424053
JAX_J000077712_PTPN_WES	9	215057	40929261	782486	0.00623285
JAX_J000077712_PTPN_WES	9	63819388	138114424	2396541	-0.00862189
JAX_J000077712_PTPN_WES	10	248225	38851079	760780	0.00419317
JAX_J000077712_PTPN_WES	10	43077384	133568423	2451803	-0.000462387
JAX_J000077712_PTPN_WES	11	193209	1016894	140742	-0.0399513
JAX_J000077712_PTPN_WES	11	1016933	1018116	1120	-0.0568015
JAX_J000077712_PTPN_WES	11	1018295	49981655	1488610	-0.00727361
JAX_J000077712_PTPN_WES	11	55343762	56360495	35566	-0.00990423
JAX_J000077712_PTPN_WES	11	56641534	134383910	2946336	-0.000921025
JAX_J000077712_PTPN_WES	12	125962	32896656	1048936	0.00921938
JAX_J000077712_PTPN_WES	12	39643925	133231689	3222324	0.00763011
JAX_J000077712_PTPN_WES	13	19027042	114299067	1479903	0.00652375
JAX_J000077712_PTPN_WES	14	19733813	106803133	2548428	0.00683441
JAX_J000077712_PTPN_WES	15	22572924	101489392	2656188	0.00195383
JAX_J000077712_PTPN_WES	16	47354	31603118	1588076	-0.0144671
JAX_J000077712_PTPN_WES	16	46568907	90075679	1506559	-0.00874741
JAX_J000077712_PTPN_WES	17	215841	19740497	1244201	-0.00605855
JAX_J000077712_PTPN_WES	17	19740913	22524265	45161	-0.0360587
JAX_J000077712_PTPN_WES	17	27301794	83135689	3105563	-0.00210273
JAX_J000077712_PTPN_WES	18	166819	14777904	322212	0.00226127
JAX_J000077712_PTPN_WES	18	21403805	80168979	915673	0.00370127
JAX_J000077712_PTPN_WES	19	282753	7678617	774582	-0.0264879
JAX_J000077712_PTPN_WES	19	7678810	7690586	2059	0.0162508
JAX_J000077712_PTPN_WES	19	7698159	23973742	1314885	-0.0111011
JAX_J000077712_PTPN_WES	19	29076047	54666584	2034974	-0.00479733
JAX_J000077712_PTPN_WES	19	54735264	54818467	5195	0.0569424
JAX_J000077712_PTPN_WES	19	54829230	58571238	373180	-0.0174017
JAX_J000077712_PTPN_WES	20	87623	25686171	621952	-0.0041024
JAX_J000077712_PTPN_WES	20	30395894	30417618	856	0.118992
JAX_J000077712_PTPN_WES	20	31303200	64273189	1397293	-0.00979975
JAX_J000077712_PTPN_WES	21	9069497	10725036	4293	-0.0102023
JAX_J000077712_PTPN_WES	21	14108836	46664265	835123	-0.000636597
JAX_J000077712_PTPN_WES	22	16964612	50780578	1688736	-0.0154714
JAX_J000079689_PTPN_WES	1	941119	121375092	4277315	0.0360028
JAX_J000079689_PTPN_WES	1	145738392	248916897	3601557	0.0171981
JAX_J000079689_PTPN_WES	2	41404	90221099	2137595	0.0287831
JAX_J000079689_PTPN_WES	2	95121756	241898952	3807769	-7.76E-09
JAX_J000079689_PTPN_WES	3	319825	75664797	2238048	-0.517123
JAX_J000079689_PTPN_WES	3	75665080	78631428	18964	-0.593189
JAX_J000079689_PTPN_WES	3	78639640	89479327	40455	-0.680694
JAX_J000079689_PTPN_WES	3	94049424	198038561	2388910	-0.560976
JAX_J000079689_PTPN_WES	4	67965	49050705	969036	-0.553552
JAX_J000079689_PTPN_WES	4	51995812	189982841	2162730	-0.612823
JAX_J000079689_PTPN_WES	5	413476	44815280	696198	-0.0502323
JAX_J000079689_PTPN_WES	5	50441053	181244029	2931631	0.0148491
JAX_J000079689_PTPN_WES	6	203397	32578927	992812	-0.018717
JAX_J000079689_PTPN_WES	6	32580855	32741442	6164	0.357385
JAX_J000079689_PTPN_WES	6	32741532	57154171	1059541	0.0260206
JAX_J000079689_PTPN_WES	6	60490211	170584276	2016494	-0.0500987
JAX_J000079689_PTPN_WES	7	246436	43926562	938046	-0.0844653
JAX_J000079689_PTPN_WES	7	43942742	56811982	277547	0.279345
JAX_J000079689_PTPN_WES	7	64069578	100949649	932961	0.31865
JAX_J000079689_PTPN_WES	7	100951719	100960988	3281	0.416327
JAX_J000079689_PTPN_WES	7	100972072	132130584	757236	0.301208
JAX_J000079689_PTPN_WES	7	132148668	142721177	342520	0.648401
JAX_J000079689_PTPN_WES	7	142749392	142752873	1508	0.878693
JAX_J000079689_PTPN_WES	7	142760396	158945920	491838	0.649828
JAX_J000079689_PTPN_WES	8	244884	27909822	591256	-0.524085
JAX_J000079689_PTPN_WES	8	27918805	28029468	3369	-0.562622
JAX_J000079689_PTPN_WES	8	28041177	43192450	386706	-0.516504
JAX_J000079689_PTPN_WES	8	47803300	88186346	551030	-0.605063
JAX_J000079689_PTPN_WES	8	89765282	144978026	1192347	0.00259127
JAX_J000079689_PTPN_WES	9	214593	34500597	530291	-0.162476
JAX_J000079689_PTPN_WES	9	34500823	34729455	27656	-0.0468153
JAX_J000079689_PTPN_WES	9	34835220	38396005	206226	-0.0733161
JAX_J000079689_PTPN_WES	9	69071265	93666175	470217	-0.161738
JAX_J000079689_PTPN_WES	9	93676722	94300013	10803	-0.107582
JAX_J000079689_PTPN_WES	9	94300395	133348100	1424044	-0.0955288
JAX_J000079689_PTPN_WES	9	133352709	133412360	14270	-0.0525614
JAX_J000079689_PTPN_WES	9	133425943	137087175	304328	-0.0552275
JAX_J000079689_PTPN_WES	9	137102167	137107526	1552	0.0201734
JAX_J000079689_PTPN_WES	9	137107727	138122079	116745	-0.0870429
JAX_J000079689_PTPN_WES	10	325047	38851079	748335	-0.000239586
JAX_J000079689_PTPN_WES	10	42583525	133568423	2440354	0.0187784
JAX_J000079689_PTPN_WES	11	193863	1009337	134076	-0.502844
JAX_J000079689_PTPN_WES	11	1016665	1018496	1557	-0.553541
JAX_J000079689_PTPN_WES	11	1027084	27392308	957488	-0.530924
JAX_J000079689_PTPN_WES	11	27472142	49981655	496860	0.026204
JAX_J000079689_PTPN_WES	11	55343513	134381883	2972539	0.0360489
JAX_J000079689_PTPN_WES	12	125962	34023861	1040569	-0.00424325
JAX_J000079689_PTPN_WES	12	38321135	133231689	3217883	0.0310467
JAX_J000079689_PTPN_WES	13	19201615	114325924	1475505	0.203203
JAX_J000079689_PTPN_WES	14	19733813	106874644	2514110	-0.0935967
JAX_J000079689_PTPN_WES	15	20244989	101773666	2649145	0.00706339
JAX_J000079689_PTPN_WES	16	47354	35051332	1589994	-0.00741117
JAX_J000079689_PTPN_WES	16	46916713	90075679	1477064	0.0416565
JAX_J000079689_PTPN_WES	17	156324	21298790	1253168	-0.518544
JAX_J000079689_PTPN_WES	17	21298811	22524265	6958	-0.587956
JAX_J000079689_PTPN_WES	17	27301794	59028345	1823060	0.763091
JAX_J000079689_PTPN_WES	17	59041752	83135686	1353684	1.00681
JAX_J000079689_PTPN_WES	18	166819	14106275	314444	-0.0167894
JAX_J000079689_PTPN_WES	18	21508043	80168979	895896	-0.018718
JAX_J000079689_PTPN_WES	19	307282	4498443	473492	-0.475246
JAX_J000079689_PTPN_WES	19	4511266	4513264	1866	-0.666944
JAX_J000079689_PTPN_WES	19	4524170	5783701	91502	-0.485348
JAX_J000079689_PTPN_WES	19	5784359	5827627	5006	-0.556607
JAX_J000079689_PTPN_WES	19	5832198	8893073	295765	-0.545141
JAX_J000079689_PTPN_WES	19	8895694	8914908	8219	-0.521226
JAX_J000079689_PTPN_WES	19	8922548	14097970	539269	-0.510776
JAX_J000079689_PTPN_WES	19	14126000	14402577	12146	-0.499287
JAX_J000079689_PTPN_WES	19	14410017	19655857	529952	-0.515573
JAX_J000079689_PTPN_WES	19	19795322	23250305	44066	-0.551013
JAX_J000079689_PTPN_WES	19	23465979	24180448	14878	-0.588455
JAX_J000079689_PTPN_WES	19	29076139	58472182	2344904	-0.517452
JAX_J000079689_PTPN_WES	20	87623	25686171	617064	0.017131
JAX_J000079689_PTPN_WES	20	30399240	64240604	1390773	0.0787397
JAX_J000079689_PTPN_WES	21	9069628	10725036	3682	-0.441964
JAX_J000079689_PTPN_WES	21	14181709	46648381	802030	-0.544324
JAX_J000079689_PTPN_WES	22	16784014	50733265	1686042	0.0604767
